I_D	TSEVENT_ID	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	ARR_DAY	ARR_HOUR	ARR_MIN	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
2108	1585	1927	11	4	13	50	43		USA	CA	SAN FRANCISCO, CA	37.807	-122.465	88	366	4	15	0	1	9	.02		2	12	R										 
2107	1585	1927	11	4	13	50	43		USA	CA	PORT SAN LUIS, CA	35.17666	-120.755	88	40						1.2		1	15	F										 
2111	1585	1927	11	4	13	50	43		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	3910						.1		2	20											 
2109	1585	1927	11	4	13	50	43		USA	CA	SURF, CA	34.67	-120.58	88	24						1.8		1		R						1				 
9337	1585	1927	11	4	13	50	43		USA	CA	SAN DIEGO, CA	32.715	-117.174	88	406								2		R										 
2110	1585	1927	11	4	13	50	43		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	3756	4	18	56	5	6	.1		2	12											 
2105	1585	1927	11	4	13	50	43		USA	CA	LA JOLLA, CA	32.867	-117.257	88	390	4	15	10	1	19	.04		2	15	R										 
2106	1585	1927	11	4	13	50	43		USA	CA	PISMO BEACH, CA	35.13	-120.63	88	38								1												 
2113	1586	1927	11	21	23	12	25		CHILE	AYSEN	PUERTO AISEN	-45.45	-72.97	89	95							100	1												 
2115	1587	1927	12	1	4	37	27		INDONESIA	CENTRAL SULAWESI	TALISE	-.8734	119.8761	83	27								1								1				 
2114	1587	1927	12	1	4	37	27		INDONESIA	CENTRAL SULAWESI	PALU BAY, SULAWESI	-.9	119.8667	83	29						15		1			14	1	50	1		1				 
2116	1589	1927	12	28	18	20	34.2		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	5461	29	2	8	7	48	.1		2	17											 
2117	1589	1927	12	28	18	20	34.2		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	5158	29	2	2	7	42	.1		2	20											 
19007	1591	1928	2	9					CANADA	BC	BAMFIELD, BRITISH COLUMBIA	48.837	-125.137	88	21								1												 
2118	1592	1928	3	22	4	17			MEXICO	OAXACA	PUERTO ANGEL	15.667	-96.483	88	41								1												 
28152	1595	1928	3	31					CHILE	ANTOFAGASTA	ANTOFAGASTA	-23.65	-70.404	89	6								1												 
2119	1594	1928	3	31	0	29	47		TURKEY		IZMIR [SMYRNA]	38.4188	27.12866	50	43								1												 
16144	1596	1928	4	9	17	34	15		PERU		INAMBARI	-12.7	-69.717	89	36								7			10	1								 
25849	1597	1928	4	22	20	13	46		GREECE		PIRAEUS	37.95	23.641	50	56								1												 
2121	1597	1928	4	22	20	13	46		GREECE		CHANIA, ISLAND OF CRETE	35.5122	24.0156	50	291								1												 
2122	1597	1928	4	22	20	13	46		GREECE		KARYSTOS, ISLAND OF EUOBEA	38.015	24.42	50	124						.3		1												 
2120	1597	1928	4	22	20	13	46		GREECE		ALEXANDROUPOLIS	40.8445	25.88	50	402						.6		1												 
25850	1597	1928	4	22	20	13	46		GREECE		SKYROS	38.905	24.57	50	170								1												 
25848	1597	1928	4	22	20	13	46		GREECE		CHALKIS, ISLAND OF EUOBEA	38.462778	23.59	50	73								1												 
25847	1597	1928	4	22	20	13	46		GREECE		NAUPLION	37.56666	22.8	50	51								1												 
16203	3656	1928	4	27					GREECE		SYROS	37.45	24.9	50							.6														 
2123	1600	1928	5	3	1	25	13		GREECE		STRYMONIK GULF	40.667	23.833	50	250								1												 
16211	1601	1928	5	18					TONGA		LIFUKA ISLAND	-19.8	-174.35	81	3								1												 
27753	1602	1928	5	27	9	50	0		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85	239				0	45			2												 
27752	1602	1928	5	27	9	50	0		JAPAN	IWATE	MIYAKO	39.65	141.983	85	111				0	24			2												 
11748	1602	1928	5	27	9	50	0		JAPAN	MIYAGI	ISHINOMAKI	38.417	141.267	85	242	27	11	14	1	24	.13		2	15	F										 
11746	1602	1928	5	27	9	50	0		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85	396	27	11	15	1	25	.45		2	15											 
11745	1602	1928	5	27	9	50	0		JAPAN	CHIBA	CHOSHI	35.75	140.867	85	515	27	11	15	1	25	.01		2	5											 
11749	1602	1928	5	27	9	50	0		JAPAN	MIYAGI	TSUKIHAMA	38.567	141.45	85	219	27	10	32	0	42	.06		2	12	F										 
11744	1602	1928	5	27	9	50	0		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85	153	27	10	32	0	42	.1		2	15	F										 
11747	1602	1928	5	27	9	50	0		JAPAN	MIYAGI	HANABUCHI	38.267	141.033	85	269	27	11	10	1	20	.09		2												 
25375	1603	1928	6	15	6	12	36		PHILIPPINES		MANGARIN PORT, MINDORO ISLAND	12.3489	121.1158	84	24								1								1				 
2132	1605	1928	6	17	3	19	33.1		USA	CA	SAN DIEGO, CA	32.715	-117.174	88	2748						.02		2	15											 
2131	1605	1928	6	17	3	19	33.1		USA	CA	LA JOLLA, CA	32.867	-117.257	88	2765						.1		2												 
10510	1605	1928	6	17	3	19	33.1		MEXICO	OAXACA	HUATULCO	15.844	-96.327	88	79								1												 
2136	1605	1928	6	17	3	19	33.1		MEXICO		CHACALMA (CHAKAHUA, CHACAHUA)	15.691	-96.618	88	58							45	1												 
11332	1605	1928	6	17	3	19	33.1		CANADA	BC	TOFINO (CLAYOQUOT),BRITISH COLUMBIA	49.153	-125.913	88	4515	17	20	20	17	1	.04		2	15	F										 
2137	1605	1928	6	17	3	19	33.1		MEXICO	OAXACA	PUERTO ANGEL	15.667	-96.483	88	72							55	1								1				 
2134	1605	1928	6	17	3	19	33.1		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	6127	16	11	18	8	24	.2		2	12											 
2133	1605	1928	6	17	3	19	33.1		USA	CA	SAN FRANCISCO, CA	37.807	-122.465	88	3474						.1		2												 
2135	1605	1928	6	17	3	19	33.1		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	6400	16	12		9		.05		2	16											 
2139	1605	1928	6	17	3	19	33.1		SAMOA		APIA, UPOLU ISLAND	-13.8268	-171.7613	81	8858	16	18	1	14	42			2	20											 
2141	1607	1928	8	4					INDONESIA	EAST NUSA TENGGARA	FLORES ISLAND	-8.5	121	60	80						10		1												 
2140	1607	1928	8	4					INDONESIA	EAST NUSA TENGGARA	PALU ISLAND, FLORES SEA	-8.32	121.708	60	0						10		1			128	3								 
6720	2381	1928	9	13				?	VENEZUELA		CARUPANO	10.65	-62.333	74									1												 
2142	1609	1928	12	1	4	6	12		CHILE	TALCA	CONSTITUCION	-35.333	-72.417	89	53						1.5		1												 
28153	1609	1928	12	1	4	6	12		CHILE	TALCA	OFFSHORE CONSTITUCION	-35.25	-72.5	89	53								1												 
2143	1611	1928	12	19	11	37	10		PHILIPPINES		ILLANA BAY, MINDANAO ISLAND	7.77	123.45	84	105								1			4	1	102	2		2				 
25420	1611	1928	12	19	11	37	10		PHILIPPINES		COTABATO, MINDANAO ISLAND	7.217	124.248	84	36								1												 
6726	1612	1929	1	17	11	52			VENEZUELA		PUERTO SUCRE	10.45	-63.816	74	196								1												 
6725	1612	1929	1	17	11	52			VENEZUELA		EL SALADO	11.0833	-63.84	74	200								1												 
6724	1612	1929	1	17	11	52			VENEZUELA		EL BARBUDO	10.467	-64.167	74	157								1								1				 
2144	1612	1929	1	17	11	52			VENEZUELA		CUMANA	10.483	-64.2	74	154								1												 
6721	1612	1929	1	17	11	52			VENEZUELA		MANICUARE	10.559	-63.363	74	245								1												 
2148	1613	1929	3	7	1	34	37.9		USA	CA	SAN FRANCISCO, CA	37.807	-122.465	88	3950	7	7	34	5	59	.02		2	15											 
11333	1613	1929	3	7	1	34	37.9		CANADA	BC	TOFINO (CLAYOQUOT),BRITISH COLUMBIA	49.153	-125.913	88	3090	7	6	39	5	4	.06		2	13	F										 
28195	1613	1929	3	7	1	34	37.9		USA	HI	WAILUA RIVER, KAUAI, HI	22.046	-159.338	80	3331						.4		1												 
2145	1613	1929	3	7	1	34	37.9		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	3696	7	6	15	4	42	.2		2	15	R						1				 
2146	1613	1929	3	7	1	34	37.9		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	3447	7	5	58	4	24	.1		2	12											 
7663	1613	1929	3	7	1	34	37.9		USA	AK	CHERNI ISLAND, FOX ISLANDS, AK	54.63	-162.37	87	646						1		1								1				 
11750	1613	1929	3	7	1	34	37.9		JAPAN	WAKAYAMA	KUSHIMOTO	33.467	135.783	85	4763						.1		2												 
10084	1614	1929	5	21	16	35			JAPAN	MIYAZAKI	ABURATSU	31.583	131.417	85	75								2												 
2150	1616	1929	5	26	22	39	54		CANADA	BC	SKIDEGATE, BRITISH COLUMBIA	53.25	-132	88	259								1												 
2149	1616	1929	5	26	22	39	54		CANADA	BC	QUEEN CHARLOTTE, BRITISH COLUMBIA	53.25	-132.08	88	261						1.5		1												 
28053	1616	1929	5	26	22	39	54		CANADA	BC	MASSET	54.01	-132.15	88	344								7												 
2151	1617	1929	6	13	9	24	34		PHILIPPINES		HINATUAN	8.37	126.3342	84	75								1												 
30273	1617	1929	6	13	9	24	34		PHILIPPINES		BUTUAN	8.949	125.544	84	168								1												 
30275	1617	1929	6	13	9	24	34		PHILIPPINES		CAPE LAMON	8.47	126.38	84	68								1												 
30274	1617	1929	6	13	9	24	34		PHILIPPINES		EBRO	8.44	125.94	84	117								7										2		 
10512	1618	1929	6	16	22	47	32		AUSTRALIA		FORT DENISON, SYDNEY HARBOR	-33.85	151.233	81	2038						.1		2	45											 
2152	1618	1929	6	17	22	47	32		NEW ZEALAND		KARAMEA	-41.25	172.117	81	57						2.5		1												 
28155	1620	1929	8	9				M	CHILE	ANTOFAGASTA	ANTOFAGASTA	-23.65	-70.404	89	6								1												 
6985	2365	1929	8	12	11	24	0		USA	NY	HORSESHOE LAKE, NY	44.117	-74.617	75	326								7												 
16214	1572	1929	9	16	17	59	15		SOLOMON ISLANDS		OVI HARBOR, GUADALCANAL	-9.56	159.633	82	18						2		1								1				 
16543	4417	1929	11	9					INDONESIA	ACEH	TJALANG, N.W. SUMATRA	4.633	95.567	60	0								1			6	1								 
8300	1622	1929	11	18	20	32			AZORES (PORTUGAL)		PONTA DELGADA	37.735	-25.672	73	2635	19	0	55	4	23			2												 
8302	1622	1929	11	18	20	32			CANADA	NL	COLLINS COVE, NEWFOUNDLAND	47.03	-55.17	75	268								1												 
8303	1622	1929	11	18	20	32			CANADA	NL	SHIP COVE, NEWFOUNDLAND	47.097	-54.074	75	306								1												 
8305	1622	1929	11	18	20	32			CANADA	NL	BONAVISTA, NEWFOUNDLAND	48.633	-53.1	75	491								1												 
9464	1622	1929	11	18	20	32			SAINT PIERRE AND MIQUELON		MIQUELON (FRENCH TERRITORY)	47.133	-56.383	75	273								1												 
8312	1622	1929	11	18	20	32			USA	MD	OCEAN CITY, MD	38.333	-75.083	75	1734	19	0	23	3	51	.3		2												 
8313	1622	1929	11	18	20	32			PORTUGAL		LEIXOES	41.18	-8.7	73	3817	19	2	50	6	18			2												 
2153	1622	1929	11	18	20	32			CANADA	NS	HALIFAX, NOVA SCOTIA	44.633	-63.583	75	600	18	23	18	2	46	.6		2	40											 
8315	1622	1929	11	18	20	32			USA	ME	BAR HARBOR, ME	44.383	-68.2	75	967								1												 
8316	1622	1929	11	18	20	32			USA	ME	BELFAST, ME	44.417	-69	75	1030								1												 
8317	1622	1929	11	18	20	32			USA	ME	PORTLAND, ME	43.65	-70.25	75	1141								1												 
8318	1622	1929	11	18	20	32			USA	RI	BLOCK ISLAND, RI	41.183	-71.567	75	1324								1												 
8326	1622	1929	11	18	20	32			PORTUGAL		LAGOS	37.1	-8.667	73	4010								2												 
2154	1622	1929	11	18	20	32			CANADA	NL	BURIN, NEWFOUNDLAND	47.05	-55.183	75	270	18	23	5	2	33	4.57		1		F						1			16	1 
2155	1622	1929	11	18	20	32			CANADA	NL	KELLYS COVE, NEWFOUNDLAND	47.03	-55.17	75	268								1			2	1				1			3	1 
2156	1622	1929	11	18	20	32			CANADA	NL	LAMALINE, NEWFOUNDLAND	46.867	-55.8	75	243						13		1			1	1								 
2157	1622	1929	11	18	20	32			CANADA	NL	L'ANSE AU LEAU, NEWFOUNDLAND	47.04	-55.17	75	269								1								1			1	1 
2158	1622	1929	11	18	20	32			CANADA	NL	LORDS COVE, NEWFOUNDLAND	46.881944	-55.673611	75	245						13		1			4	1								 
2160	1622	1929	11	18	20	32			CANADA	NL	MORTIER BAY, NEWFOUNDLAND	47.1667	-55.15	75	283								1								1				 
2161	1622	1929	11	18	20	32			CANADA	NL	POINT AU GAUL, NEWFOUNDLAND	46.86	-55.73	75	242						3		1			8	1				1			3	1 
2162	1622	1929	11	18	20	32			CANADA	NL	PORT AU BRAS, NEWFOUNDLAND	47.07	-55.13	75	273						13		1		F	7	1				1			11	1 
2163	1622	1929	11	18	20	32			CANADA	NL	ROCK HARBOUR, NEWFOUNDLAND	47.183	-55.05	75	287								1								1			1	1 
2164	1622	1929	11	18	20	32			CANADA	NS	GLACE BAY, NOVA SCOTIA	46.183	-59.967	75	351								1												 
2165	1622	1929	11	18	20	32			CANADA	NL	SAINT LAWRENCE, NEWFOUNDLAND	46.9	-55.383	75	250						13		1								1				 
2167	1622	1929	11	18	20	32			CANADA	NL	TAYLOR'S BAY, NEWFOUNDLAND	46.87888	-55.71555	75	244						13	13	1			6	1				1			11	1 
2168	1622	1929	11	18	20	32			CANADA	NS	CANSO, NOVA SCOTIA	45.333	-61	75	400						.6		1												 
2169	1622	1929	11	18	20	32			CANADA	NL	CORBIN, NEWFOUNDLAND	46.96	-55.241	75	259								1								1			1	1 
2171	1622	1929	11	18	20	32			USA	NJ	ATLANTIC CITY, NJ	39.35	-74.417	75	1629	19	0	45	4	13	.68		2												 
2174	1622	1929	11	18	20	32			SAINT PIERRE AND MIQUELON		SAINT PIERRE (FRENCH TERRITORY)	46.767	-56.183	75	231								1	15	R										 
2175	1622	1929	11	18	20	32			CANADA	NS	SYDNEY, NOVA SCOTIA	46.167	-60.167	75	364								1												 
9158	1622	1929	11	18	20	32			MARTINIQUE (FRENCH TERRITORY)		LA TRINITE	14.733	-60.967	74	3365								1												 
8304	1622	1929	11	18	20	32			CANADA	NL	CAPE LA HUNE, NEWFOUNDLAND	47.55	-56.883	75	325								1								1				1 
2170	1622	1929	11	18	20	32			CANADA	NL	LAWN, NEWFOUNDLAND	46.933	-55.533	75	252						13		1								1				 
8311	1622	1929	11	18	20	32			CANADA	NS	LOUISBOURG, NOVA SCOTIA	45.933	-59.966	75	340								1												 
8310	1622	1929	11	18	20	32			CANADA	NS	LUNENBURG, NOVA SCOTIA	44.383	-64.316	75	660								1												 
8308	1622	1929	11	18	20	32			USA	MA	BOSTON, MA	42.333	-70.967	75	1234								1												 
8307	1622	1929	11	18	20	32			CANADA	NL	BAY DE L'EAU, NEWFOUNDLAND	47.6333	-54.91666	75	338								1												 
8306	1622	1929	11	18	20	32			CANADA	NL	SALMONIER, NEWFOUNDLAND	47.22	-53.57	75	338						1.8		1												 
8309	1622	1929	11	18	20	32			BERMUDA (UK TERRITORY)		THE FLATTS, BERMUDA	32.317	-64.733	74	1570	18	22	32	2	0			1												 
8320	1622	1929	11	18	20	32			USA	MA	BARNSTABLE, MA	41.667	-70.25	75	1202								1												 
8319	1622	1929	11	18	20	32			USA	NH	EXETER, NH	42.967	-70.933	75	1212								1												 
2166	1622	1929	11	18	20	32			CANADA	NL	STEPASIDE, NEWFOUNDLAND	47.028	-55.155	75	268								1								1			1	1 
2173	1622	1929	11	18	20	32			CANADA	NL	PLACENTIA BAY, NEWFOUNDLAND	47.25	-54.5	75	307						4.7		1												 
9424	1622	1929	11	18	20	32			SAINT PIERRE AND MIQUELON		ILE AUX MARINS (FRENCH TERRITORY)	46.775	-56.179	75	232								1		R										 
8314	1622	1929	11	18	20	32			USA	SC	CHARLESTON, SC	32.75	-79.916	75	2450	19	2	20	5	48	.12		2	30											 
15736	3569	1930	1	3					CHINA		ZHENJIANG, JIANGSU PROVINCE	32.209	119.434	84	3								7												 
16124	3619	1930	2	16					ALGERIA		NORTHERN COAST			50																					 
10831	3052	1930	5	5	13	45	58		MYANMAR (BURMA)		PEGU, SITTANG RIVER	17.3	96.517	60	2								1			500	3				3				3 
17541	1625	1930	6	19	13	7	27		INDONESIA	LAMPUNG	TELUKBETUNG, SUMATRA	-5.45	105.267	60	17						1.5		1												 
16544	1626	1930	7	19	15	20	12		INDONESIA	EAST JAVA	BANSIRING (BESUKI)	-7.75	113.683	60	185						.1		2												 
2176	1627	1930	8	31	0	40	38		USA	CA	REDONDO BEACH, CA	33.829	-118.391	88	32								1			1	1								 
2178	1627	1930	8	31	0	40	38		USA	CA	VENICE, CA	33.988	-118.472	88	16						3.05		1												 
2177	1627	1930	8	31	0	40	38		USA	CA	SANTA MONICA, CA	34.008	-118.5	88	13						3.05		1												 
25867	4218	1930	9	11	9	52			ITALY		PUNTA LENA	38.773	15.2112	50	2						2.5	250	1			1	1								 
29528	1629	1930	9	11					INDONESIA	NORTH SULAWESI	AMURANG, SULAWESI	1.18	124.574	83	2								1												 
16125	3620	1930	11	5					KENYA		RAS SERANIA, MOMBASA	-4.05	39.667	60	0						6		1												 
29572	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	TAWULTI	-4.5407	145.494	82	384								1					1	1		1			7	1 
29573	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MUGIL MISSION	-4.8337	145.77659	82	426								1								1				 
2183	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	MAL ISLAND, NINIGO SILANDS	-1.4095988	144.18703	82	18						12		1			2	1		1		1				1 
29559	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	ULINGAN	-4.4868	145.4265	82	376								1								1			15	1 
2182	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	LAU ISLAND, NINIGO ISLANDS	-1.138	144.494	82	28								1												 
29574	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MURAKANUM	-4.63	145.565	82	396								1								1				 
29558	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MADEIBUR			82									1					3	1		1			12	1 
10504	1632	1930	12	23	21	35	36		AUSTRALIA		SYDNEY	-33.85	151.233	81	3692								2												 
29571	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	KORAK	-4.5333	145.485	82	383							450	1								1			18	1 
29564	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MERIMAN	-4.462	145.4	82	372								1								1			2	1 
29563	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	BUSIP	-4.381	145.2833	82	360								1								1			4	1 
29562	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	CAPE GORDON	-4.38653	145.32036	82	362								1								1			2	1 
2186	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	BOGIA	-4.2762	144.96804	82	339								1												 
29560	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	SIMBINI VILLAGE	-4.41667	145.347	82	366								1								1			24	1 
29561	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MALALA	-4.446	145.36	82	369								1								1			3	1 
2180	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	AWIN ISLAND, NINIGO ISLANDS	-1.637	144.02	82	49						2.5		1								1				1 
2189	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	SAPARA	-4.483	145.417	82	375						7.6	275	1			7	1				2				2 
29575	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	SUMASUMA ISLAND, NINIGO ISLANDS	-1.46	144.04125	82	34								1								1				1 
2188	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	NUMU AREA, NINIGO ISLANDS			82									1												 
10505	1632	1930	12	23	21	35	36	?	CHILE	ELQUI	COQUIMBO	-29.95	-71.3353	89	14887								1												 
2181	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	KARKAR ISLAND	-4.5269	145.994	82	405								1			15	1				1				 
29565	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	RURUNAT	-4.45	145.3833	82	370								1								1			7	1 
29566	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	MERE			82									1								1			2	1 
29567	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	KELAUA PLANTATION	-4.3833	145.13	82	355								1								1			2	1 
29568	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	WANGOL	-4.3667	145.07	82	352								1								1			3	1 
29569	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	BIMAT	-4.36616	145.08788	82	352								1								1			3	1 
29570	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MADANG	AWAR PLANTATION	-4.13	144.865	82	321						3.6		1								1				 
2185	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	PIHUN ISLAND, NINIGO ISLANDS	-1.3023	144.3448	82	5								1			3	1	4	1		1				 
29576	1632	1930	12	23	21	35	36		PAPUA NEW GUINEA	MANUS	LIOT ISLAND, NINIGO ISLANDS	-1.54986	144.98612	82	81								1												 
10513	1634	1930	12	29	8	26	24		CHILE	ELQUI	COQUIMBO	-29.95	-71.3353	89	165								1												 
10697	1636	1931	2	2	22	46	51.3		NEW ZEALAND		NAPIER	-39.479	176.923	81	84								1												 
10696	1637	1931	2	13	1	27	16		AUSTRALIA		FORT DENISON, SYDNEY HARBOR	-33.85	151.233	81	2374	14	5	27			.1		2												 
10698	1638	1931	2	19					NEW ZEALAND	WELLINGTON	WELLINGTON	-41.2846	174.7791	81	273								2												 
11751	1639	1931	3	9	3	49	0		JAPAN	AOMORI	HACHINOHE	40.533	141.533	85	110	9	4	43	0	54	.2		2	28	R										 
27754	1639	1931	3	9	3	49	0		JAPAN	IWATE	MIYAKO	39.65	141.983	85	178				0	36			2												 
11754	1639	1931	3	9	3	49	0		JAPAN	MIYAGI	OSHIMA (SHIOGAMAKO)	38.3	141	85	347	9	5	35	1	46	.03		2		R										 
2194	1639	1931	3	9	3	49	0		JAPAN	MIYAGI	AYUKAWA	38.3	141.5	85	334	9	5		1	0			2												 
11755	1639	1931	3	9	3	49	0		JAPAN	MIYAGI	TSUKIHAMA	38.567	141.45	85	306	9	5	37	1	48	.09		2	27	F										 
11753	1639	1931	3	9	3	49	0		JAPAN	MIYAGI	ISHINOMAKI	38.417	141.267	85	327	9	5	36	1	47	.07		2	25											 
11752	1639	1931	3	9	3	49	0		JAPAN	FUKUSHIMA	ONAHAMA	36.933	140.9	85	494	9	5	43	1	54	.04		2	15	F										 
25824	1641	1931	8	7	2	11	44.2		PAPUA NEW GUINEA	SANDAUN	AITAPE	-3.142	142.35	82	43								1												 
25825	1641	1931	8	7	2	11	44.2		PAPUA NEW GUINEA		ULAU	-3.3	142.8	82	81								1												 
9013	2465	1931	8	19				M	USA	NY	LONG ISLAND, NY	40.72	-73.23	75	183								1												 
7061	2465	1931	8	19				M	USA	NJ	ATLANTIC CITY, NJ	39.35	-74.417	75	0						3		1			3	1								 
9012	2465	1931	8	19				M	USA	NJ	POINT PLEASANT BEACH, NJ	40.083	-74.033	75	88								1												 
9011	2465	1931	8	19				M	USA	NJ	WILDWOOD, NJ	38.983	-74.8	75	53								1			1	1								 
2202	1643	1931	8	31					AZORES (PORTUGAL)		HORTA, ILHA DE FAYAL, AZORES	38.53	-28.63	73	134																1				 
2201	1643	1931	8	31					AZORES (PORTUGAL)		FETEIRA, ILHA DE FAYAL, AZORES	38.52	-28.68	73	138																1				 
10699	1644	1931	9	25	5	59	44		INDONESIA	BENGKULU	ENGGANO ISLAND	-5.35	102.26	60	67						1		1												 
2203	1645	1931	10	3	19	13	20.8		USA	CA	SAN DIEGO, CA	32.715	-117.174	88	9914						.03		2												 
11334	1645	1931	10	3	19	13	20.8		CANADA	BC	TOFINO (CLAYOQUOT),BRITISH COLUMBIA	49.153	-125.913	88	9733	4	9	52	14	39	.03		2	17	F										 
2206	1645	1931	10	3	19	13	20.8		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	5897	4	3	31	8	18	.11		2	15	F										 
9368	1645	1931	10	3	19	13	20.8		USA	CA	LA JOLLA, CA	32.867	-117.257	88	9910						.03		2												 
9366	1645	1931	10	3	19	13	20.8		USA	CA	SAN FRANCISCO, PRESIDIO, CA	37.807	-122.465	88	9598						.03		2												 
9367	1645	1931	10	3	19	13	20.8		USA	CA	BALBOA, CA	33.58	-117.9	88	9871						.03		2												 
2209	1645	1931	10	3	19	13	20.8		SOLOMON ISLANDS		PORT MARY, SANTA ANA ISLAND	-10.83492	162.4552	82	158						3		1		F										 
25539	1645	1931	10	3	19	13	20.8		SOLOMON ISLANDS		TUILAGI, SAN CRISTOBAL ISLAND			82									1												 
10792	1645	1931	10	3	19	13	20.8		NEW CALEDONIA		HIENGHENE	-20.683	164.933	82	1163						1.3		1								1				 
2204	1645	1931	10	3	19	13	20.8		USA	CA	SANTA BARBARA, CA	34.4803	-119.69	88	9736						.04		2												 
2207	1645	1931	10	3	19	13	20.8		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	5747	4	2	43	7	30	.05		2	15											 
2210	1645	1931	10	3	19	13	20.8		SOLOMON ISLANDS		SAN CRISTOBAL ISLAND	-10.6	161.75	82	88						9		1		F	50	1				3				3 
2208	1645	1931	10	3	19	13	20.8		SOLOMON ISLANDS		KIRAKIRA, SAN CRISTOBAL ISLAND	-10.455	161.918	82	112						2		1								1				 
11757	1646	1931	11	2	10	2			JAPAN	KOCHI	MUROTOMISAKI	33.267	134.167	85	227	2	10	44	0	42	.43		2												 
11762	1646	1931	11	2	10	2			JAPAN	WAKAYAMA	SHIONOMISAKI	33.467	135.783	85	372	2	10	50	0	48	.07		2												 
11761	1646	1931	11	2	10	2			JAPAN	WAKAYAMA	SHIMOTSU	34.1	135.15	85	354						.04		2												 
11760	1646	1931	11	2	10	2			JAPAN	WAKAYAMA	NACHIKATSUURA	33.617	135.95	85	393						.03		2												 
11759	1646	1931	11	2	10	2			JAPAN	MIYAZAKI	IMAMACHI	31.483	131.2	85	117						.03		2												 
11756	1646	1931	11	2	10	2			JAPAN	EHIME	UWAJIMA	33.233	132.55	85	122						.1		2												 
11758	1646	1931	11	2	10	2			JAPAN	KOCHI	TOSA-SHIMIZU	32.7792	132.9589	85	103	2	10	32	0	30	.3		2												 
2211	1646	1931	11	2	10	2			JAPAN	MIYAZAKI	ABURATSU	31.583	131.417	85	94	2	10	32	0	30	.3		2												 
2212	1646	1931	11	2	10	2			JAPAN	MIYAZAKI	HOSOSHIMA	32.433	131.667	85	48	2	10	32	0	30	.3		2												 
6727	2382	1931	12	1					CUBA		PLAYA PANCHITA	22.95	-80.417	74	17								1												 
6729	2382	1931	12	1					CUBA		RANCHO VELOZ	22.883	-80.383	74	9								1												 
2221	1648	1932	2	3	6	16			CUBA		SANTIAGO DE CUBA	20	-75.817	74	2								1												 
